/*
データ構造
ID,タイマー,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz,MPU気温,BMP気温,気圧,worldTime,経度,緯度
（ノーズコーンのロガーはGPSを搭載していないためデータは取れていません。）
開始時刻:離陸-10~15m
*/

ID=1235,328.683105326, -42, 24,11188, 13460, -564,0.682861, 0.821533, -0.034424,0, 0, 03,19.08, 977.840.0,0.000000,0.000000
ID=1236,328.94903640, -477, 571,9592, 11116, -1516,0.585449, 0.678467, -0.092529,0, 0, 03,19.08, 977.840.0,0.000000,0.000000
ID=1237,329.222931-952, 1106, -253,10940, 12300, -760,0.667725, 0.750732, -0.046387,0, 0, 03,19.08, 977.840.0,0.000000,0.000000
ID=1238,329.488892275, -784, 1734,9816, 12336, -1412,0.599121, 0.752930, -0.086182,0, 0, 03,19.09, 977.940.0,0.000000,0.000000
ID=1239,329.754883-1198, -208, -190,12276, 12380, -304,0.749268, 0.755615, -0.018555,0, 0, 03,19.09, 977.940.0,0.000000,0.000000
ID=1240,330.020813160, -319, -1833,11500, 14056, -1500,0.701904, 0.857910, -0.091553,0, 0, 03,19.09, 977.940.0,0.000000,0.000000
ID=1241,330.29483090, -14, -1064,11176, 13716, -1724,0.682129, 0.837158, -0.105225,0, 0, 03,19.09, 977.890.0,0.000000,0.000000
ID=1242,330.560760-829, -151, 144,10524, 11844, -1804,0.642334, 0.722900, -0.110107,0, 0, 03,19.09, 977.890.0,0.000000,0.000000
ID=1243,330.826721-85, -1002, -2352,12184, 13676, -1272,0.743652, 0.834717, -0.077637,0, 0, 03,19.09, 977.890.0,0.000000,0.000000
ID=1244,331.092682-973, 112, -233,9904, 12420, -1268,0.604492, 0.758057, -0.077393,0, 0, 03,19.10, 977.840.0,0.000000,0.000000
ID=1245,331.366669-846, -501, -1051,9284, 15364, -992,0.566650, 0.937744, -0.060547,0, 0, 03,19.10, 977.860.0,0.000000,0.000000
ID=1246,331.632599302, 279, -1282,11344, 14084, -752,0.692383, 0.859619, -0.045898,0, 0, 03,19.10, 977.860.0,0.000000,0.000000
ID=1247,331.898560-637, 705, 912,10876, 14508, -1236,0.663818, 0.885498, -0.075439,0, 0, 03,19.10, 977.920.0,0.000000,0.000000
ID=1248,332.164520465, -405, -81,10812, 10304, -1104,0.659912, 0.628906, -0.067383,0, 0, 04,19.10, 977.920.0,0.000000,0.000000
ID=1249,332.438538-484, -457, 477,8484, 11192, -132,0.517822, 0.683105, -0.008057,0, 0, 03,19.10, 977.920.0,0.000000,0.000000
ID=1250,332.704468667, -300, 482,10720, 14676, -1116,0.654297, 0.895752, -0.068115,0, 0, 04,19.10, 977.920.0,0.000000,0.000000
ID=1251,332.970428-249, 75, 792,11536, 12012, -428,0.704102, 0.733154, -0.026123,0, 0, 03,19.09, 977.860.0,0.000000,0.000000
ID=1252,333.236389178, -869, -155,11456, 13436, -1316,0.699219, 0.820068, -0.080322,0, 0, 03,19.09, 977.860.0,0.000000,0.000000
ID=1253,333.510284-400, -19, 989,10684, 11612, -732,0.652100, 0.708740, -0.044678,0, 0, 03,19.09, 977.860.0,0.000000,0.000000
ID=1254,333.776215-22, 192, 1769,12068, 12188, -1684,0.736572, 0.743896, -0.102783,0, 0, 03,19.11, 977.810.0,0.000000,0.000000
ID=1255,334.042175-136, 69, 380,14156, 13756, -236,0.864014, 0.839600, -0.014404,0, 0, 03,19.11, 977.810.0,0.000000,0.000000
ID=1256,334.308136409, 372, 866,12532, 11532, -1096,0.764893, 0.703857, -0.066895,0, 0, 03,19.11, 977.810.0,0.000000,0.000000
ID=1257,334.581970-506, -421, -502,12096, 10456, -840,0.738281, 0.638184, -0.051270,0, 0, 03,19.12, 977.810.0,0.000000,0.000000
ID=1258,334.847809-429, 229, 222,12952, 10364, -1920,0.790527, 0.632568, -0.117188,0, 0, 03,19.12, 977.840.0,0.000000,0.000000
ID=1259,335.113617-521, -244, 467,11136, 9804, -1296,0.679688, 0.598389, -0.079102,0, 0, 03,19.12, 977.840.0,0.000000,0.000000
ID=1260,335.3794257, 13, -551,10356, 10304, -1448,0.632080, 0.628906, -0.088379,0, 0, 04,19.12, 977.840.0,0.000000,0.000000
ID=1261,335.684662428, -221, 986,11912, 11952, -2060,0.727051, 0.729492, -0.125732,0, 0, 04,19.13, 977.790.0,0.000000,0.000000
ID=1262,335.950562-464, 93, 76,11148, 10220, -1232,0.680420, 0.623779, -0.075195,0, 0, 03,19.13, 977.790.0,0.000000,0.000000
ID=1263,336.216431368, -317, 567,12152, 11504, -1952,0.741699, 0.702148, -0.119141,0, 0, 03,19.13, 977.790.0,0.000000,0.000000
ID=1264,336.482269-138, 304, -10,12296, 10180, -1248,0.750488, 0.621338, -0.076172,0, 0, 04,19.14, 977.760.0,0.000000,0.000000
ID=1265,336.756104381, -381, 1799,13304, 11628, -2192,0.812012, 0.709717, -0.133789,0, 0, 03,19.14, 977.820.0,0.000000,0.000000
ID=1266,337.022125-917, 53, 44,11860, 8636, -1904,0.723877, 0.527100, -0.116211,0, 0, 03,19.14, 977.820.0,0.000000,0.000000
ID=1267,337.288025-860, -27, -810,11344, 11328, -1928,0.692383, 0.691406, -0.117676,0, 0, 04,19.15, 977.790.0,0.000000,0.000000
ID=1268,337.554016-166, 435, 271,10996, 10820, -2660,0.671143, 0.660400, -0.162354,0, 0, 03,19.15, 977.820.0,0.000000,0.000000
ID=1269,337.828003-110, -498, -935,12148, 10732, -1240,0.741455, 0.655029, -0.075684,0, 0, 03,19.15, 977.820.0,0.000000,0.000000
ID=1270,338.093964-1356, -280, 1087,13208, 11904, -1480,0.806152, 0.726562, -0.090332,0, 0, 03,19.14, 977.870.0,0.000000,0.000000
ID=1271,338.359894-1063, -419, -1670,10848, 11044, -1140,0.662109, 0.674072, -0.069580,0, 0, 04,19.14, 977.840.0,0.000000,0.000000
ID=1272,338.625885-480, -595, 3588,11852, 12116, -1364,0.723389, 0.739502, -0.083252,0, 0, 03,19.14, 977.840.0,0.000000,0.000000
ID=1273,338.899902-637, -514, -859,11860, 10320, -384,0.723877, 0.629883, -0.023438,0, 0, 03,19.14, 977.840.0,0.000000,0.000000
ID=1274,339.165894-515, -470, 2114,11288, 12580, -1204,0.688965, 0.767822, -0.073486,0, 0, 04,19.13, 977.840.0,0.000000,0.000000
ID=1275,339.431854-507, -595, -1595,13264, 11584, -396,0.809570, 0.707031, -0.024170,0, 0, 04,19.13, 977.840.0,0.000000,0.000000
ID=1276,339.697784-322, -486, -839,12644, 11360, -496,0.771729, 0.693359, -0.030273,0, 0, 03,19.13, 977.840.0,0.000000,0.000000
ID=1277,339.971802-776, -499, 375,11760, 11532, -296,0.717773, 0.703857, -0.018066,0, 0, 04,19.14, 977.790.0,0.000000,0.000000
ID=1278,340.237762-408, 317, -456,13368, 11544, -548,0.815918, 0.704590, -0.033447,0, 0, 03,19.14, 977.790.0,0.000000,0.000000
ID=1279,340.503723606, -162, 744,11424, 11172, -796,0.697266, 0.681885, -0.048584,0, 0, 04,19.14, 977.790.0,0.000000,0.000000
ID=1280,340.769653140, 1, -640,11012, 10020, -876,0.672119, 0.611572, -0.053467,0, 0, 03,19.15, 977.790.0,0.000000,0.000000
ID=1281,341.043640-191, 216, 134,11796, 11528, -764,0.719971, 0.703613, -0.046631,0, 0, 04,19.15, 977.820.0,0.000000,0.000000
ID=1282,341.309631-69, 119, -198,11660, 11704, 12,0.711670, 0.714355, 0.000732,0, 0, 04,19.15, 977.820.0,0.000000,0.000000
ID=1283,341.57559265, 113, -304,12052, 11468, -668,0.735596, 0.699951, -0.040771,0, 0, 04,19.17, 977.790.0,0.000000,0.000000
ID=1284,341.841522-126, -3, -221,11820, 12004, -948,0.721436, 0.732666, -0.057861,0, 0, 04,19.17, 977.820.0,0.000000,0.000000
ID=1285,342.115509-100, 201, -50,11324, 11284, -780,0.691162, 0.688721, -0.047607,0, 0, 03,19.17, 977.820.0,0.000000,0.000000
ID=1286,342.381470-163, 358, 381,11168, 10772, -560,0.681641, 0.657471, -0.034180,0, 0, 03,19.17, 977.820.0,0.000000,0.000000
ID=1287,342.647430-512, 108, 158,11876, 12076, -928,0.724854, 0.737061, -0.056641,0, 0, 03,19.19, 977.770.0,0.000000,0.000000
ID=1288,342.913422-431, 93, 223,11156, 11680, -188,0.680908, 0.712891, -0.011475,0, 0, 04,19.19, 977.790.0,0.000000,0.000000
ID=1289,343.187378-148, 495, 588,11052, 11156, 36,0.674561, 0.680908, 0.002197,0, 0, 04,19.19, 977.790.0,0.000000,0.000000
ID=1290,343.453308-154, 536, -308,11868, 11368, -516,0.724365, 0.693848, -0.031494,0, 0, 03,19.19, 977.820.0,0.000000,0.000000
ID=1291,343.719269119, 517, 249,11792, 12924, 32,0.719727, 0.788818, 0.001953,0, 0, 03,19.19, 977.820.0,0.000000,0.000000
ID=1292,343.985260377, 305, -375,11556, 11728, 60,0.705322, 0.715820, 0.003662,0, 0, 04,19.19, 977.820.0,0.000000,0.000000
ID=1293,344.29064983, -823, -1496,11692, 12032, -732,0.713623, 0.734375, -0.044678,0, 0, 04,19.19, 977.720.0,0.000000,0.000000
ID=1294,344.556610-100, 496, 1047,11640, 12836, -884,0.710449, 0.783447, -0.053955,0, 0, 04,19.19, 977.720.0,0.000000,0.000000
ID=1295,344.822571-179, 352, -45,11552, 12088, -784,0.705078, 0.737793, -0.047852,0, 0, 04,19.19, 977.720.0,0.000000,0.000000
ID=1296,345.088501-171, 241, -709,12164, 12864, -800,0.742432, 0.785156, -0.048828,0, 0, 03,19.20, 977.720.0,0.000000,0.000000
ID=1297,345.362457-66, -121, 193,11532, 12264, -4,0.703857, 0.748535, -0.000244,0, 0, 04,19.20, 977.740.0,0.000000,0.000000
ID=1298,345.628418411, -49, -559,11288, 12224, 108,0.688965, 0.746094, 0.006592,0, 0, 03,19.20, 977.740.0,0.000000,0.000000
ID=1299,345.894409-50, 602, 958,11748, 11940, 100,0.717041, 0.728760, 0.006104,0, 0, 04,19.20, 977.740.0,0.000000,0.000000
ID=1300,346.160431-126, 159, 234,11964, 12132, -68,0.730225, 0.740479, -0.004150,0, 0, 04,19.21, 977.740.0,0.000000,0.000000
ID=1301,346.434357-5, -25, -971,11600, 11248, -8,0.708008, 0.686523, -0.000488,0, 0, 03,19.21, 977.740.0,0.000000,0.000000
ID=1302,346.70031733, 169, -644,10976, 12748, -128,0.669922, 0.778076, -0.007812,0, 0, 03,19.21, 977.740.0,0.000000,0.000000
ID=1303,346.966339438, 538, 707,11148, 11564, -32,0.680420, 0.705811, -0.001953,0, 0, 03,19.22, 977.770.0,0.000000,0.000000
ID=1304,347.23230036, 768, 1178,11284, 11988, -364,0.688721, 0.731689, -0.022217,0, 0, 04,19.22, 977.770.0,0.000000,0.000000
ID=1305,347.50622645, 3, -421,11704, 12576, 428,0.714355, 0.767578, 0.026123,0, 0, 03,19.22, 977.770.0,0.000000,0.000000
ID=1306,347.772247-74, 193, -179,10760, 12268, -84,0.656738, 0.748779, -0.005127,0, 0, 04,19.21, 977.740.0,0.000000,0.000000
ID=1307,348.038239113, 151, 957,11560, 12232, -36,0.705566, 0.746582, -0.002197,0, 0, 03,19.21, 977.740.0,0.000000,0.000000
ID=1308,348.3041998, 263, 468,11332, 11720, 124,0.691650, 0.715332, 0.007568,0, 0, 03,19.21, 977.740.0,0.000000,0.000000
ID=1309,348.578125-43, 297, 294,11388, 11404, -116,0.695068, 0.696045, -0.007080,0, 0, 04,19.21, 977.720.0,0.000000,0.000000
ID=1310,348.844055-200, 158, 578,11108, 11012, 148,0.677979, 0.672119, 0.009033,0, 0, 03,19.21, 977.720.0,0.000000,0.000000
ID=1311,349.109985-71, -130, -729,11088, 11468, 36,0.676758, 0.699951, 0.002197,0, 0, 03,19.21, 977.720.0,0.000000,0.000000
ID=1312,349.443115117, -76, 437,11704, 12024, -20,0.714355, 0.733887, -0.001221,0, 0, 03,19.24, 977.740.0,0.000000,0.000000
ID=1313,349.717133108, 66, -307,11852, 11284, -204,0.723389, 0.688721, -0.012451,0, 0, 04,19.24, 977.770.0,0.000000,0.000000
ID=1314,349.98306378, 205, 222,11540, 11296, -64,0.704346, 0.689453, -0.003906,0, 0, 04,19.24, 977.770.0,0.000000,0.000000
ID=1315,350.248962-39, 251, 690,13852, 11668, -244,0.845459, 0.712158, -0.014893,0, 0, 04,19.24, 977.770.0,0.000000,0.000000
ID=1316,350.51492325, 208, -299,11984, 12300, -44,0.731445, 0.750732, -0.002686,0, 0, 04,19.25, 977.690.0,0.000000,0.000000
ID=1317,350.788940201, 188, -128,12076, 11136, -240,0.737061, 0.679688, -0.014648,0, 0, 04,19.25, 977.720.0,0.000000,0.000000
ID=1318,351.054779-49, 284, -173,11904, 11256, -364,0.726562, 0.687012, -0.022217,0, 0, 03,19.25, 977.720.0,0.000000,0.000000
ID=1319,351.320679270, 259, 106,11840, 11024, -192,0.722656, 0.672852, -0.011719,0, 0, 03,19.26, 977.750.0,0.000000,0.000000
ID=1320,351.651093-49, 337, 90,11728, 11440, -200,0.715820, 0.698242, -0.012207,0, 0, 04,19.26, 977.750.0,0.000000,0.000000
ID=1321,351.925079166, 118, 161,11920, 11692, -388,0.727539, 0.713623, -0.023682,0, 0, 04,19.26, 977.750.0,0.000000,0.000000
ID=1322,352.190948-121, 327, 53,12196, 11628, 368,0.744385, 0.709717, 0.022461,0, 0, 04,19.26, 977.720.0,0.000000,0.000000
ID=1323,352.456909-156, 88, -111,11972, 11752, 152,0.730713, 0.717285, 0.009277,0, 0, 04,19.26, 977.770.0,0.000000,0.000000
ID=1324,352.722870-141, 51, 84,11932, 11316, 160,0.728271, 0.690674, 0.009766,0, 0, 03,19.26, 977.770.0,0.000000,0.000000
ID=1325,352.988831-5, 206, -46,11512, 11088, -196,0.702637, 0.676758, -0.011963,0, 0, 03,19.27, 977.720.0,0.000000,0.000000
ID=1326,353.294281122, 91, 22,12056, 11480, -72,0.735840, 0.700684, -0.004395,0, 0, 04,19.27, 977.720.0,0.000000,0.000000
ID=1327,353.623016-77, 136, 96,12016, 11212, -316,0.733398, 0.684326, -0.019287,0, 0, 04,19.27, 977.720.0,0.000000,0.000000
ID=1328,353.888977-112, 77, -145,11680, 10836, -428,0.712891, 0.661377, -0.026123,0, 0, 04,19.27, 977.800.0,0.000000,0.000000
ID=1329,354.154907-205, 73, -234,12320, 11180, -320,0.751953, 0.682373, -0.019531,0, 0, 04,19.27, 977.800.0,0.000000,0.000000
ID=1330,354.428955-175, -35, -232,11788, 11684, -120,0.719482, 0.713135, -0.007324,0, 0, 04,19.27, 977.800.0,0.000000,0.000000
ID=1331,354.694916-248, -110, -18,12140, 10812, -160,0.740967, 0.659912, -0.009766,0, 0, 04,19.28, 977.750.0,0.000000,0.000000
ID=1332,354.960938-44, -179, -149,12216, 11828, -88,0.745605, 0.721924, -0.005371,0, 0, 04,19.28, 977.780.0,0.000000,0.000000
ID=1333,355.226898-262, 113, 375,12536, 11028, -224,0.765137, 0.673096, -0.013672,0, 0, 03,19.28, 977.780.0,0.000000,0.000000
ID=1334,355.500946-54, -4, 64,11792, 11320, 8,0.719727, 0.690918, 0.000488,0, 0, 04,19.28, 977.780.0,0.000000,0.000000
ID=1335,355.829834-119, 109, 367,12268, 10884, -124,0.748779, 0.664307, -0.007568,0, 0, 03,19.29, 977.780.0,0.000000,0.000000
ID=1336,356.095795-85, -114, -170,12052, 10948, -60,0.735596, 0.668213, -0.003662,0, 0, 03,19.29, 977.780.0,0.000000,0.000000
ID=1337,356.361786-81, -1, -187,12432, 11672, -100,0.758789, 0.712402, -0.006104,0, 0, 04,19.29, 977.780.0,0.000000,0.000000
ID=1338,356.635742-219, -68, 141,12260, 11584, -80,0.748291, 0.707031, -0.004883,0, 0, 03,19.29, 977.730.0,0.000000,0.000000
ID=1339,356.901672-90, -118, 291,12444, 11548, -328,0.759521, 0.704834, -0.020020,0, 0, 05,19.29, 977.720.0,0.000000,0.000000
ID=1340,357.167633-75, 2, -308,12400, 11236, -92,0.756836, 0.685791, -0.005615,0, 0, 04,19.29, 977.720.0,0.000000,0.000000
ID=1341,357.433624-74, 2, -672,12008, 11900, -28,0.732910, 0.726318, -0.001709,0, 0, 04,19.29, 977.750.0,0.000000,0.000000
ID=1342,357.707581-114, 201, -398,12100, 11516, -120,0.738525, 0.702881, -0.007324,0, 0, 04,19.29, 977.750.0,0.000000,0.000000
ID=1343,358.036652-527, 246, 194,12704, 11476, 200,0.775391, 0.700439, 0.012207,0, 0, 04,19.29, 977.750.0,0.000000,0.000000
ID=1344,358.302612-466, -538, 104,11696, 11608, 592,0.713867, 0.708496, 0.036133,0, 0, 04,19.29, 977.780.0,0.000000,0.000000
ID=1345,358.568604-365, -102, 885,12256, 11140, 436,0.748047, 0.679932, 0.026611,0, 0, 03,19.29, 977.780.0,0.000000,0.000000
ID=1346,358.842560-452, -128, -887,12292, 10348, 368,0.750244, 0.631592, 0.022461,0, 0, 04,19.29, 977.780.0,0.000000,0.000000
ID=1347,359.108582-497, -76, -820,11952, 11184, 380,0.729492, 0.682617, 0.023193,0, 0, 04,19.30, 977.670.0,0.000000,0.000000
ID=1348,359.374573-294, 8, -789,11760, 12520, 384,0.717773, 0.764160, 0.023438,0, 0, 04,19.30, 977.700.0,0.000000,0.000000
ID=1349,359.640472125, 322, 776,11332, 10796, 232,0.691650, 0.658936, 0.014160,0, 0, 04,19.30, 977.700.0,0.000000,0.000000
ID=1350,359.914490-56, 660, -104,12768, 11440, -72,0.779297, 0.698242, -0.004395,0, 0, 04,19.30, 977.700.0,0.000000,0.000000
ID=1351,360.243317-353, 2, -134,12744, 12020, 108,0.777832, 0.733643, 0.006592,0, 0, 04,19.32, 977.750.0,0.000000,0.000000
ID=1352,360.509277-388, 52, 249,11828, 11228, 748,0.721924, 0.685303, 0.045654,0, 0, 04,19.32, 977.780.0,0.000000,0.000000
ID=1353,360.77517778, -56, -982,12616, 10672, 684,0.770020, 0.651367, 0.041748,0, 0, 04,19.32, 977.780.0,0.000000,0.000000
ID=1354,361.049194-118, 102, -568,12384, 11516, 616,0.755859, 0.702881, 0.037598,0, 0, 04,19.32, 977.730.0,0.000000,0.000000
ID=1355,361.315155-180, 77, 26,11648, 12060, 488,0.710938, 0.736084, 0.029785,0, 0, 04,19.32, 977.730.0,0.000000,0.000000
ID=1356,361.581085-143, -3, 140,12240, 12220, 488,0.747070, 0.745850, 0.029785,0, 0, 04,19.32, 977.730.0,0.000000,0.000000
ID=1357,361.847107-300, 388, 153,11872, 12480, 368,0.724609, 0.761719, 0.022461,0, 0, 04,19.32, 977.800.0,0.000000,0.000000
ID=1358,362.21600371, -385, -3540,11772, 11512, -40,0.718506, 0.702637, -0.002441,0, 0, 04,19.32, 977.800.0,0.000000,0.000000
ID=1359,362.481964208, -263, -477,10044, 12716, 272,0.613037, 0.776123, 0.016602,0, 0, 04,19.32, 977.800.0,0.000000,0.000000
ID=1360,362.747864-214, 125, 338,10404, 13296, 256,0.635010, 0.811523, 0.015625,0, 0, 03,19.34, 977.780.0,0.000000,0.000000
ID=1361,363.01385570, -165, -374,10496, 12852, 176,0.640625, 0.784424, 0.010742,0, 0, 04,19.34, 977.810.0,0.000000,0.000000
ID=1362,363.287811-96, 234, 18,10700, 12888, 364,0.653076, 0.786621, 0.022217,0, 0, 04,19.34, 977.810.0,0.000000,0.000000
ID=1363,363.5538027, 65, -283,10572, 12944, 196,0.645264, 0.790039, 0.011963,0, 0, 04,19.34, 977.780.0,0.000000,0.000000
ID=1364,363.819733-33, 114, -49,10540, 13200, 420,0.643311, 0.805664, 0.025635,0, 0, 04,19.34, 977.780.0,0.000000,0.000000
ID=1365,364.085724-15, -89, -52,10216, 12828, 300,0.623535, 0.782959, 0.018311,0, 0, 03,19.34, 977.780.0,0.000000,0.000000
ID=1366,364.42269938, 154, -297,10300, 12940, 492,0.628662, 0.789795, 0.030029,0, 0, 04,19.33, 977.750.0,0.000000,0.000000
ID=1367,364.68866031, 156, -248,10228, 13112, 116,0.624268, 0.800293, 0.007080,0, 0, 04,19.33, 977.730.0,0.000000,0.000000
ID=1368,364.95465133, 166, 3,10744, 13104, -32,0.655762, 0.799805, -0.001953,0, 0, 04,19.33, 977.730.0,0.000000,0.000000
ID=1369,365.220612-129, 79, -105,10340, 12896, 128,0.631104, 0.787109, 0.007812,0, 0, 04,19.36, 977.730.0,0.000000,0.000000
ID=1370,365.486572-22, 52, -295,10152, 12876, -12,0.619629, 0.785889, -0.000732,0, 0, 04,19.36, 977.780.0,0.000000,0.000000
ID=1371,365.760590144, 199, 129,9508, 13120, 228,0.580322, 0.800781, 0.013916,0, 0, 04,19.36, 977.780.0,0.000000,0.000000
ID=1372,366.026520-50, 289, 245,9956, 13360, 580,0.607666, 0.815430, 0.035400,0, 0, 04,19.36, 977.780.0,0.000000,0.000000
ID=1373,366.292480-56, -331, 438,10328, 13308, 392,0.630371, 0.812256, 0.023926,0, 0, 04,19.38, 977.730.0,0.000000,0.000000
ID=1374,366.621490-166, -769, -131,10308, 12332, -92,0.629150, 0.752686, -0.005615,0, 0, 04,19.38, 977.780.0,0.000000,0.000000
ID=1375,366.895508-81, -182, 162,10376, 12448, -720,0.633301, 0.759766, -0.043945,0, 0, 04,19.38, 977.780.0,0.000000,0.000000
ID=1376,367.161469-323, -230, 920,10752, 13596, -688,0.656250, 0.829834, -0.041992,0, 0, 04,19.38, 977.780.0,0.000000,0.000000
ID=1377,367.427399-106, -196, -742,10356, 12800, -252,0.632080, 0.781250, -0.015381,0, 0, 04,19.38, 977.780.0,0.000000,0.000000
ID=1378,367.693390-72, 83, -468,10860, 12532, -680,0.662842, 0.764893, -0.041504,0, 0, 04,19.38, 977.780.0,0.000000,0.000000
ID=1379,367.967407-83, 5, -361,10380, 12696, -496,0.633545, 0.774902, -0.030273,0, 0, 04,19.38, 977.710.0,0.000000,0.000000
ID=1380,368.233246-55, 154, 294,10716, 13116, -320,0.654053, 0.800537, -0.019531,0, 0, 04,19.38, 977.710.0,0.000000,0.000000
ID=1381,368.499207-90, 105, 39,9972, 13028, -264,0.608643, 0.795166, -0.016113,0, 0, 04,19.38, 977.710.0,0.000000,0.000000
ID=1382,368.828339-42, 61, -29,10624, 12940, -572,0.648438, 0.789795, -0.034912,0, 0, 05,19.41, 977.730.0,0.000000,0.000000
ID=1383,369.10229518, 166, 171,10356, 12992, -404,0.632080, 0.792969, -0.024658,0, 0, 04,19.41, 977.760.0,0.000000,0.000000
ID=1384,369.368286-23, 193, 167,9428, 12768, -100,0.575439, 0.779297, -0.006104,0, 0, 05,19.41, 977.760.0,0.000000,0.000000
ID=1385,369.634277277, -62, 85,10060, 13220, -1020,0.614014, 0.806885, -0.062256,0, 0, 04,19.40, 977.760.0,0.000000,0.000000
ID=1386,369.900269-164, 425, -382,10244, 12840, -176,0.625244, 0.783691, -0.010742,0, 0, 04,19.40, 977.760.0,0.000000,0.000000
ID=1387,370.174103517, -268, -498,10588, 13208, -520,0.646240, 0.806152, -0.031738,0, 0, 04,19.40, 977.760.0,0.000000,0.000000
ID=1388,370.439941-102, 58, -702,9316, 13556, -756,0.568604, 0.827393, -0.046143,0, 0, 04,19.40, 977.760.0,0.000000,0.000000
ID=1389,370.705750-283, -190, -403,9480, 13044, -772,0.578613, 0.796143, -0.047119,0, 0, 04,19.40, 977.810.0,0.000000,0.000000
ID=1390,371.034515-22, 70, 2,9240, 13412, -584,0.563965, 0.818604, -0.035645,0, 0, 04,19.40, 977.810.0,0.000000,0.000000
ID=1391,371.339844-8, 155, -43,9712, 13668, -512,0.592773, 0.834229, -0.031250,0, 0, 04,19.41, 977.810.0,0.000000,0.000000
ID=1392,371.605713-191, 346, -857,9372, 13652, -472,0.572021, 0.833252, -0.028809,0, 0, 04,19.41, 977.810.0,0.000000,0.000000
ID=1393,371.871582-400, 419, 275,9592, 13884, -212,0.585449, 0.847412, -0.012939,0, 0, 03,19.41, 977.810.0,0.000000,0.000000
ID=1394,372.137512-143, -262, -191,8836, 13668, -224,0.539307, 0.834229, -0.013672,0, 0, 04,19.41, 977.810.0,0.000000,0.000000
ID=1395,372.411377-11, -56, -64,9536, 13940, -336,0.582031, 0.850830, -0.020508,0, 0, 04,19.42, 977.710.0,0.000000,0.000000
ID=1396,372.742432-84, -361, -58,9140, 13564, -640,0.557861, 0.827881, -0.039062,0, 0, 04,19.42, 977.740.0,0.000000,0.000000
ID=1397,373.008484-198, -117, -207,9356, 13676, -540,0.571045, 0.834717, -0.032959,0, 0, 04,19.42, 977.740.0,0.000000,0.000000
ID=1398,373.274536-75, 6, -293,8600, 14108, -508,0.524902, 0.861084, -0.031006,0, 0, 05,19.43, 977.710.0,0.000000,0.000000
ID=1399,373.548523-96, -63, -184,8544, 14032, -608,0.521484, 0.856445, -0.037109,0, 0, 04,19.43, 977.740.0,0.000000,0.000000
ID=1400,373.814453-190, -41, -338,8760, 14064, -620,0.534668, 0.858398, -0.037842,0, 0, 04,19.43, 977.740.0,0.000000,0.000000
ID=1401,374.080475-334, 419, 456,8996, 14068, -500,0.549072, 0.858643, -0.030518,0, 0, 04,19.44, 977.710.0,0.000000,0.000000
ID=1402,374.346466-25, 367, 107,9368, 13520, -316,0.571777, 0.825195, -0.019287,0, 0, 04,19.44, 977.710.0,0.000000,0.000000
ID=1403,374.620483-489, 340, 236,8928, 14912, 60,0.544922, 0.910156, 0.003662,0, 0, 04,19.44, 977.710.0,0.000000,0.000000
ID=1404,374.948883-58, 194, 575,8764, 14024, -100,0.534912, 0.855957, -0.006104,0, 0, 04,19.45, 977.660.0,0.000000,0.000000
ID=1405,375.21493572, 153, 251,9244, 13624, -200,0.564209, 0.831543, -0.012207,0, 0, 04,19.45, 977.690.0,0.000000,0.000000
ID=1406,375.480988-150, 141, -10,9236, 13372, 292,0.563721, 0.816162, 0.017822,0, 0, 04,19.45, 977.690.0,0.000000,0.000000
ID=1407,375.75503546, -46, -371,9396, 13880, 284,0.573486, 0.847168, 0.017334,0, 0, 04,19.47, 977.690.0,0.000000,0.000000
ID=1408,376.021027-54, 263, -176,9300, 13840, 60,0.567627, 0.844727, 0.003662,0, 0, 04,19.47, 977.710.0,0.000000,0.000000
ID=1409,376.286987-30, -99, 253,9336, 13780, 132,0.569824, 0.841064, 0.008057,0, 0, 04,19.47, 977.710.0,0.000000,0.000000
ID=1410,376.55297992, 41, 33,9196, 13864, -40,0.561279, 0.846191, -0.002441,0, 0, 04,19.47, 977.710.0,0.000000,0.000000
ID=1411,376.82699647, -15, -328,9332, 13524, 168,0.569580, 0.825439, 0.010254,0, 0, 05,19.47, 977.770.0,0.000000,0.000000
ID=1412,377.128510201, 141, -87,9364, 13908, 60,0.571533, 0.848877, 0.003662,0, 0, 04,19.47, 977.770.0,0.000000,0.000000
ID=1413,377.394501-3, 299, -105,9164, 13760, -60,0.559326, 0.839844, -0.003662,0, 0, 04,19.47, 977.770.0,0.000000,0.000000
ID=1414,377.660461-8, 172, -211,9168, 13440, 152,0.559570, 0.820312, 0.009277,0, 0, 04,19.48, 977.710.0,0.000000,0.000000
ID=1415,377.92642227, 29, 145,9340, 13876, 44,0.570068, 0.846924, 0.002686,0, 0, 05,19.48, 977.720.0,0.000000,0.000000
ID=1416,378.200378157, -65, 218,9348, 13764, 4,0.570557, 0.840088, 0.000244,0, 0, 04,19.48, 977.720.0,0.000000,0.000000
ID=1417,378.467987-79, -44, -203,9240, 13372, -240,0.563965, 0.816162, -0.014648,0, 0, 04,19.49, 977.720.0,0.000000,0.000000
ID=1418,378.733978-169, 109, 167,9456, 13684, 64,0.577148, 0.835205, 0.003906,0, 0, 04,19.49, 977.740.0,0.000000,0.000000
