id,time,gx,gy,gz,accx,accy,ax,ay,az,mx,my,mpu-temp,temperature,pressure,worldtime,lon,lat
110,25.39234492, 48, 124,-15744, -1528, -3264,-0.960938, -0.093262, -0.199219,0, 0, 0-28,9.59, 975.41223229.6,139.420914,34.731567
111,25.61669375, 55, 356,-15768, -1452, -2828,-0.962402, -0.088623, -0.172607,0, 0, 0-28,9.59, 975.41223229.6,139.420914,34.731567
112,25.840578126, 87, 27,-15888, -1484, -3092,-0.969727, -0.090576, -0.188721,0, 0, 0-28,9.60, 975.41223229.6,139.420914,34.731567
113,26.064468150, 59, 277,-15868, -1488, -3080,-0.968506, -0.090820, -0.187988,0, 0, 0-28,9.60, 975.41223229.6,139.420914,34.731567
114,26.29652875, 84, 130,-15552, -1604, -3220,-0.949219, -0.097900, -0.196533,0, 0, 0-29,9.60, 975.41223230.6,139.420883,34.731564
115,26.520872111, 96, 8,-15660, -1200, -3156,-0.955811, -0.073242, -0.192627,0, 0, 0-28,9.60, 975.41223230.6,139.420883,34.731564
116,26.791012105, 61, 473,-15816, -1100, -2928,-0.965332, -0.067139, -0.178711,0, 0, 0-28,9.62, 975.41223230.6,139.420883,34.731564
117,27.014881104, 55, -84,-15852, -1296, -2888,-0.967529, -0.079102, -0.176270,0, 0, 0-28,9.62, 975.44223230.6,139.420883,34.731564
118,27.24698499, 57, 118,-15948, -1124, -2896,-0.973389, -0.068604, -0.176758,0, 0, 0-28,9.62, 975.44223230.6,139.420883,34.731564
119,27.471371105, 126, 569,-15956, -1244, -2796,-0.973877, -0.075928, -0.170654,0, 0, 0-28,9.62, 975.44223231.6,139.420868,34.731564
120,27.695660129, 54, -199,-15864, -1216, -3008,-0.968262, -0.074219, -0.183594,0, 0, 0-28,9.64, 975.44223231.6,139.420868,34.731564
121,27.919592146, 34, -185,-15908, -956, -3040,-0.970947, -0.058350, -0.185547,0, 0, 0-28,9.64, 975.46223231.6,139.420868,34.731564
122,28.151430142, 85, 412,-15796, -1428, -2880,-0.964111, -0.087158, -0.175781,0, 0, 0-29,9.64, 975.46223231.6,139.420868,34.731564
123,28.37579265, 82, 449,-15828, -1272, -2948,-0.966064, -0.077637, -0.179932,0, 0, 0-28,9.66, 975.44223232.6,139.420853,34.731560
124,28.600132143, 65, -135,-15752, -1212, -3304,-0.961426, -0.073975, -0.201660,0, 0, 0-28,9.66, 975.47223232.6,139.420853,34.731560
125,28.831650115, 43, -439,-15880, -820, -2808,-0.969238, -0.050049, -0.171387,0, 0, 0-28,9.66, 975.47223232.6,139.420853,34.731560
126,29.05555077, 72, 117,-15800, -1180, -3184,-0.964355, -0.072021, -0.194336,0, 0, 0-28,9.66, 975.47223232.6,139.420853,34.731560
127,29.279903117, 92, 353,-15720, -1636, -2960,-0.959473, -0.099854, -0.180664,0, 0, 0-28,9.68, 975.44223232.6,139.420853,34.731560
128,29.513285150, 10, -584,-15820, -1660, -3044,-0.965576, -0.101318, -0.185791,0, 0, 0-28,9.68, 975.47223233.6,139.420822,34.731552
129,29.74544793, 81, 832,-15816, -1440, -3096,-0.965332, -0.087891, -0.188965,0, 0, 0-28,9.68, 975.47223233.6,139.420822,34.731552
130,29.969385113, 78, -404,-15720, -1136, -3004,-0.959473, -0.069336, -0.183350,0, 0, 0-28,9.68, 975.47223233.6,139.420822,34.731552
131,30.193705102, 82, -425,-15944, -1436, -2868,-0.973145, -0.087646, -0.175049,0, 0, 0-28,9.70, 975.42223233.6,139.420822,34.731552
132,30.41807679, 86, 477,-15836, -1580, -2848,-0.966553, -0.096436, -0.173828,0, 0, 0-28,9.70, 975.44223234.6,139.420807,34.731548
133,30.65019888, 58, 450,-15824, -1136, -2836,-0.965820, -0.069336, -0.173096,0, 0, 0-28,9.70, 975.44223234.6,139.420807,34.731548
134,30.874157148, 63, 264,-15836, -1784, -2976,-0.966553, -0.108887, -0.181641,0, 0, 0-29,9.70, 975.44223234.6,139.420807,34.731548
135,31.098051101, 81, -397,-15912, -1104, -2792,-0.971191, -0.067383, -0.170410,0, 0, 0-28,9.71, 975.42223234.6,139.420807,34.731548
136,31.35855390, 92, 246,-15868, -1436, -3100,-0.968506, -0.087646, -0.189209,0, 0, 0-28,9.71, 975.47223234.6,139.420807,34.731548
137,31.590384205, 74, -719,-15676, -1556, -3020,-0.956787, -0.094971, -0.184326,0, 0, 0-29,9.71, 975.47223234.6,139.420807,34.731548
138,31.814669118, 98, -335,-15808, -1276, -2944,-0.964844, -0.077881, -0.179688,0, 0, 0-28,9.73, 975.39223236.0,139.420807,34.731552
139,32.039021111, 98, 221,-15808, -1788, -2904,-0.964844, -0.109131, -0.177246,0, 0, 0-28,9.73, 975.42223236.0,139.420807,34.731552
140,32.270569139, 73, -500,-15836, -2060, -3076,-0.966553, -0.125732, -0.187744,0, 0, 0-29,9.73, 975.42223236.0,139.420807,34.731552
141,32.49442360, 101, 758,-15868, -1488, -2836,-0.968506, -0.090820, -0.173096,0, 0, 0-28,9.73, 975.42223236.0,139.420807,34.731552
142,32.718430145, 65, -355,-15684, -1536, -3296,-0.957275, -0.093750, -0.201172,0, 0, 0-28,9.75, 975.42223236.0,139.420807,34.731552
143,32.942738-12, 31, -854,-16064, -612, -2540,-0.980469, -0.037354, -0.155029,0, 0, 0-28,9.75, 975.44223237.0,139.420822,34.731556
144,33.174927148, 55, -875,-15704, -1316, -3164,-0.958496, -0.080322, -0.193115,0, 0, 0-28,9.75, 975.44223237.0,139.420822,34.731556
145,33.39885765, 93, 721,-15988, -1172, -2864,-0.975830, -0.071533, -0.174805,0, 0, 0-27,9.75, 975.44223237.0,139.420822,34.731556
146,33.62274628, 64, 1088,-15864, -984, -2948,-0.968262, -0.060059, -0.179932,0, 0, 0-29,9.78, 975.37223237.0,139.420822,34.731556
147,33.847084135, 86, -219,-15856, -1328, -2912,-0.967773, -0.081055, -0.177734,0, 0, 0-28,9.78, 975.42223238.0,139.420822,34.731556
148,34.07924793, 94, 183,-15848, -1196, -3096,-0.967285, -0.072998, -0.188965,0, 0, 0-28,9.78, 975.42223238.0,139.420822,34.731556
149,34.30312388, 90, 373,-15868, -1040, -3216,-0.968506, -0.063477, -0.196289,0, 0, 0-28,9.78, 975.42223238.0,139.420822,34.731556
150,34.527035101, 101, -212,-15800, -856, -2976,-0.964355, -0.052246, -0.181641,0, 0, 0-27,9.80, 975.42223238.0,139.420822,34.731556
151,34.751347155, 33, -924,-16212, -1536, -2764,-0.989502, -0.093750, -0.168701,0, 0, 0-28,9.80, 975.47223239.0,139.420822,34.731560
152,34.98341055, 87, 1566,-15872, -2992, -2944,-0.968750, -0.182617, -0.179688,0, 0, 0-27,9.80, 975.47223239.0,139.420822,34.731560
153,35.20746690, 60, 167,-15808, -1784, -2928,-0.964844, -0.108887, -0.178711,0, 0, 0-28,9.81, 975.40223239.0,139.420822,34.731560
154,35.431339128, 85, -496,-15896, -1456, -2968,-0.970215, -0.088867, -0.181152,0, 0, 0-27,9.81, 975.42223239.0,139.420822,34.731560
155,35.66343375, 83, 889,-15844, -1596, -2764,-0.967041, -0.097412, -0.168701,0, 0, 0-28,9.81, 975.42223240.0,139.420792,34.731560
156,35.924580135, 91, 159,-15940, -1200, -2936,-0.972900, -0.073242, -0.179199,0, 0, 0-27,9.81, 975.42223240.0,139.420792,34.731560
157,36.14849186, 67, 53,-15872, -1552, -2960,-0.968750, -0.094727, -0.180664,0, 0, 0-27,9.84, 975.47223240.0,139.420792,34.731560
158,36.372391112, 64, 91,-15900, -1392, -2924,-0.970459, -0.084961, -0.178467,0, 0, 0-28,9.84, 975.50223240.0,139.420792,34.731560
159,36.603935104, 69, 48,-15852, -1504, -3012,-0.967529, -0.091797, -0.183838,0, 0, 0-28,9.84, 975.50223240.0,139.420792,34.731560
160,36.82825196, 91, -15,-15808, -1552, -2912,-0.964844, -0.094727, -0.177734,0, 0, 0-28,9.84, 975.50223241.0,139.420578,34.731514
161,37.052605113, 26, 97,-15708, -1608, -2956,-0.958740, -0.098145, -0.180420,0, 0, 0-28,9.86, 975.47223241.0,139.420578,34.731514
162,37.27653995, 104, 492,-15868, -1400, -3072,-0.968506, -0.085449, -0.187500,0, 0, 0-27,9.86, 975.50223241.0,139.420578,34.731514
163,37.50807280, 54, -257,-15840, -1604, -2808,-0.966797, -0.097900, -0.171387,0, 0, 0-28,9.86, 975.50223241.0,139.420578,34.731514
164,37.732399240, 51, -916,-18032, -848, -3376,-1.100586, -0.051758, -0.206055,0, 0, 0-28,9.86, 975.50223242.0,139.420441,34.731483
165,37.956776135, 85, 117,-15500, -1584, -2956,-0.946045, -0.096680, -0.180420,0, 0, 0-28,9.88, 975.43223242.0,139.420441,34.731483
166,38.180744164, 41, -146,-16268, -1308, -3208,-0.992920, -0.079834, -0.195801,0, 0, 0-28,9.88, 975.45223242.0,139.420441,34.731483
167,38.41228144, 62, 457,-15804, -1404, -3252,-0.964600, -0.085693, -0.198486,0, 0, 0-28,9.88, 975.45223242.0,139.420441,34.731483
168,38.63681095, 87, 230,-15644, -1792, -3064,-0.954834, -0.109375, -0.187012,0, 0, 0-28,9.88, 975.45223243.0,139.420425,34.731483
169,38.86119556, 28, 137,-15636, -1836, -2788,-0.954346, -0.112061, -0.170166,0, 0, 0-27,9.90, 975.40223243.0,139.420425,34.731483
170,39.08559097, 83, -19,-16048, -1484, -3152,-0.979492, -0.090576, -0.192383,0, 0, 0-28,9.90, 975.43223243.0,139.420425,34.731483
171,39.33074684, 34, -353,-15832, -1648, -2832,-0.966309, -0.100586, -0.172852,0, 0, 0-27,9.90, 975.43223243.0,139.420425,34.731483
